order_id,product_id,product_category,quantity,price_dollars,customer_id,order_date,country,state,sales_hour,discount_percent,return_status,sales_value,website_traffic,order_number,lifetime_value
3854,3733,Books,9,103,26629,2022-06-10 13:00:00,USA,Texas,13,1,Returned,917.73,246,1,917.73
3855,4003,Electronics,5,72,26462,2022-06-10 14:00:00,Canada,Ontario,14,4,Returned,345.59999999999997,711,1,345.59999999999997
3856,2430,Grocery,7,34,25289,2022-06-10 15:00:00,Australia,New South Wales,15,16,Not Returned,199.92,490,1,199.92
3857,1265,Electronics,5,120,25580,2022-06-10 16:00:00,Canada,Ontario,16,10,Returned,540.0,345,1,540.0
3858,3844,Electronics,7,56,22877,2022-06-10 17:00:00,India,Maharashtra,17,19,Returned,317.52000000000004,655,1,317.52000000000004
3859,2970,Home & Kitchen,1,55,28523,2022-06-10 18:00:00,India,Maharashtra,18,10,Returned,49.5,324,1,49.5
3860,2594,Grocery,5,53,21217,2022-06-10 19:00:00,India,Maharashtra,19,15,Returned,225.25,219,1,225.25
3861,1785,Grocery,10,73,23675,2022-06-10 20:00:00,India,Maharashtra,20,12,Returned,642.4,552,2,1133.08
3862,3641,Home & Kitchen,8,21,19110,2022-06-10 21:00:00,Australia,New South Wales,21,12,Returned,147.84,760,2,1370.04
3863,2006,Grocery,4,68,11616,2022-06-10 22:00:00,UK,England,22,11,Returned,242.08,964,2,930.58
3864,2475,Home & Kitchen,3,76,11522,2022-06-10 23:00:00,India,Maharashtra,23,6,Returned,214.32,533,2,576.3900000000001
3865,3012,Grocery,5,172,13817,2022-06-11 00:00:00,USA,California,0,13,Not Returned,748.2,361,1,748.2
3866,1272,Grocery,4,53,21571,2022-06-11 01:00:00,UK,England,1,20,Not Returned,169.60000000000002,223,1,455.12
3867,3880,Books,10,165,29150,2022-06-11 02:00:00,Australia,New South Wales,2,2,Returned,1617.0,812,1,1617.0
3868,3255,Home & Kitchen,6,194,17578,2022-06-11 03:00:00,USA,Texas,3,0,Returned,1164.0,569,1,2661.6800000000003
3869,3202,Clothing,6,101,10645,2022-06-11 04:00:00,India,Maharashtra,4,13,Returned,527.22,870,2,1102.92
3870,3115,Grocery,8,17,18754,2022-06-11 05:00:00,Australia,New South Wales,5,11,Returned,121.04,581,1,121.04
3871,4222,Books,6,55,13447,2022-06-11 06:00:00,USA,Texas,6,15,Not Returned,280.5,834,1,280.5
3872,2852,Grocery,6,45,18588,2022-06-11 07:00:00,Canada,Ontario,7,15,Not Returned,229.5,408,1,229.5
3873,3454,Clothing,3,171,14270,2022-06-11 08:00:00,India,Maharashtra,8,17,Returned,425.78999999999996,795,1,425.78999999999996
3874,2742,Home & Kitchen,10,81,22315,2022-06-11 09:00:00,UK,England,9,4,Returned,777.6,143,3,1211.15
3875,1926,Electronics,2,40,21689,2022-06-11 10:00:00,UK,England,10,11,Returned,71.2,968,1,71.2
3876,1340,Home & Kitchen,2,64,24672,2022-06-11 11:00:00,UK,England,11,7,Not Returned,119.03999999999999,761,1,119.03999999999999
3877,3241,Electronics,4,183,24715,2022-06-11 12:00:00,UK,England,12,7,Returned,680.76,878,1,680.76
3878,1194,Clothing,1,107,10252,2022-06-11 13:00:00,UK,England,13,15,Returned,90.95,153,1,90.95
3879,3313,Home & Kitchen,10,15,24923,2022-06-11 14:00:00,Canada,Ontario,14,15,Not Returned,127.5,594,1,127.5
3880,1101,Clothing,2,160,10810,2022-06-11 15:00:00,Canada,Ontario,15,1,Not Returned,316.8,932,2,773.55
3881,4304,Books,4,162,11116,2022-06-11 16:00:00,India,Maharashtra,16,2,Returned,635.04,623,1,635.04
3882,2825,Grocery,1,156,29212,2022-06-11 17:00:00,USA,Texas,17,14,Returned,134.16,819,1,134.16
3883,2050,Clothing,2,140,14403,2022-06-11 18:00:00,UK,England,18,9,Not Returned,254.8,138,1,254.8
3884,2566,Books,5,55,25429,2022-06-11 19:00:00,UK,England,19,17,Not Returned,228.25,285,1,228.25
3885,2437,Books,8,192,20198,2022-06-11 20:00:00,Canada,Ontario,20,7,Not Returned,1428.48,562,3,4715.38
3886,2842,Clothing,1,145,15503,2022-06-11 21:00:00,India,Maharashtra,21,20,Not Returned,116.0,894,1,116.0
3887,1892,Electronics,2,18,19749,2022-06-11 22:00:00,Australia,New South Wales,22,1,Not Returned,35.64,301,1,35.64
3888,3133,Electronics,1,38,26196,2022-06-11 23:00:00,Canada,Ontario,23,2,Returned,37.24,784,1,37.24
3889,2909,Clothing,4,74,22247,2022-06-12 00:00:00,UK,England,0,10,Returned,266.40000000000003,204,1,266.40000000000003
3890,2907,Electronics,6,174,24501,2022-06-12 01:00:00,USA,California,1,6,Not Returned,981.3599999999999,720,1,981.3599999999999
3891,3160,Books,3,57,11648,2022-06-12 02:00:00,Australia,New South Wales,2,19,Not Returned,138.51000000000002,732,1,138.51000000000002
3892,1550,Grocery,8,121,29084,2022-06-12 03:00:00,Canada,Ontario,3,15,Returned,822.8,769,1,822.8
3893,2148,Home & Kitchen,3,120,20286,2022-06-12 04:00:00,UK,England,4,8,Returned,331.2,508,1,331.2
3894,1988,Grocery,7,60,17550,2022-06-12 05:00:00,Canada,Ontario,5,2,Not Returned,411.59999999999997,449,1,411.59999999999997
3895,1925,Books,2,180,11036,2022-06-12 06:00:00,Australia,New South Wales,6,8,Returned,331.2,625,1,331.2
3896,2004,Grocery,1,135,27518,2022-06-12 07:00:00,Canada,Ontario,7,13,Not Returned,117.45,350,1,117.45
3897,2877,Books,2,47,27540,2022-06-12 08:00:00,UK,England,8,2,Returned,92.12,552,1,92.12
3898,2762,Books,1,150,23851,2022-06-12 09:00:00,India,Maharashtra,9,10,Not Returned,135.0,587,1,135.0
3899,4296,Electronics,9,24,27168,2022-06-12 10:00:00,Australia,New South Wales,10,7,Not Returned,200.88,924,1,200.88
3900,1494,Clothing,8,127,14816,2022-06-12 11:00:00,Australia,New South Wales,11,13,Not Returned,883.92,648,2,1009.05
3901,4053,Clothing,6,142,21155,2022-06-12 12:00:00,USA,Texas,12,17,Not Returned,707.16,447,1,707.16
3902,3371,Grocery,5,114,23058,2022-06-12 13:00:00,Australia,New South Wales,13,2,Returned,558.6,581,2,1593.48
3903,2037,Home & Kitchen,10,75,19389,2022-06-12 14:00:00,UK,England,14,6,Returned,705.0,725,1,705.0
3904,4184,Clothing,2,98,18786,2022-06-12 15:00:00,UK,England,15,8,Returned,180.32000000000002,535,1,180.32000000000002
3905,4406,Home & Kitchen,6,79,25854,2022-06-12 16:00:00,USA,California,16,5,Returned,450.29999999999995,816,1,450.29999999999995
3906,4175,Grocery,5,26,22060,2022-06-12 17:00:00,Canada,Ontario,17,8,Not Returned,119.60000000000001,794,1,119.60000000000001
3907,1340,Electronics,6,105,15998,2022-06-12 18:00:00,UK,England,18,14,Returned,541.8,124,1,541.8
3908,1386,Electronics,6,92,12708,2022-06-12 19:00:00,Australia,New South Wales,19,2,Not Returned,540.96,783,2,578.36
3909,4622,Grocery,9,92,14581,2022-06-12 20:00:00,USA,California,20,16,Not Returned,695.52,624,1,695.52
3910,4580,Grocery,8,188,17413,2022-06-12 21:00:00,India,Maharashtra,21,2,Not Returned,1473.92,547,1,1473.92
3911,2373,Electronics,3,116,17722,2022-06-12 22:00:00,USA,California,22,15,Returned,295.8,636,2,1929.8
3912,4753,Grocery,5,63,19956,2022-06-12 23:00:00,USA,California,23,7,Returned,292.95,267,2,892.95
3913,3316,Clothing,8,122,23015,2022-06-13 00:00:00,Canada,Ontario,0,0,Not Returned,976.0,477,2,1016.48
3914,2607,Grocery,2,35,26738,2022-06-13 01:00:00,UK,England,1,7,Not Returned,65.1,326,2,1569.8999999999999
3915,2612,Books,1,26,16738,2022-06-13 02:00:00,Australia,New South Wales,2,6,Not Returned,24.439999999999998,181,1,24.439999999999998
3916,4548,Home & Kitchen,9,27,24839,2022-06-13 03:00:00,Canada,Ontario,3,0,Not Returned,243.0,957,1,243.0
3917,1303,Clothing,5,14,11129,2022-06-13 04:00:00,Australia,New South Wales,4,19,Returned,56.7,262,1,56.7
3918,3731,Electronics,9,89,19720,2022-06-13 05:00:00,USA,California,5,6,Returned,752.9399999999999,305,1,752.9399999999999
3919,3567,Home & Kitchen,5,132,18601,2022-06-13 06:00:00,India,Maharashtra,6,18,Not Returned,541.2,506,1,541.2
3920,3760,Clothing,8,81,23085,2022-06-13 07:00:00,USA,California,7,5,Not Returned,615.6,336,1,615.6
3921,3546,Home & Kitchen,1,32,16837,2022-06-13 08:00:00,USA,Texas,8,5,Returned,30.4,239,1,30.4
3922,4662,Grocery,3,179,14720,2022-06-13 09:00:00,USA,Texas,9,15,Returned,456.45,481,1,456.45
3923,2905,Home & Kitchen,1,153,28355,2022-06-13 10:00:00,UK,England,10,11,Returned,136.17000000000002,537,1,136.17000000000002
3924,3977,Clothing,5,76,13507,2022-06-13 11:00:00,UK,England,11,2,Not Returned,372.4,848,1,372.4
3925,2530,Home & Kitchen,2,132,29141,2022-06-13 12:00:00,Australia,New South Wales,12,10,Returned,237.6,834,1,237.6
3926,2642,Grocery,9,188,26872,2022-06-13 13:00:00,USA,California,13,3,Not Returned,1641.24,552,1,1641.24
3927,4430,Home & Kitchen,7,129,25765,2022-06-13 14:00:00,USA,Texas,14,6,Returned,848.8199999999999,372,1,848.8199999999999
3928,1867,Clothing,2,112,12368,2022-06-13 15:00:00,India,Maharashtra,15,2,Not Returned,219.51999999999998,926,1,219.51999999999998
3929,3777,Electronics,9,184,17349,2022-06-13 16:00:00,UK,England,16,14,Returned,1424.16,288,1,1424.16
3930,3399,Grocery,7,52,25560,2022-06-13 17:00:00,UK,England,17,5,Returned,345.8,819,1,345.8
3931,1388,Clothing,4,63,21791,2022-06-13 18:00:00,Canada,Ontario,18,5,Not Returned,239.39999999999998,147,1,239.39999999999998
3932,2409,Books,9,171,10999,2022-06-13 19:00:00,Australia,New South Wales,19,18,Returned,1261.98,462,1,1261.98
3933,4308,Electronics,4,73,27642,2022-06-13 20:00:00,Canada,Ontario,20,11,Not Returned,259.88,365,1,259.88
3934,4376,Home & Kitchen,3,193,11518,2022-06-13 21:00:00,India,Maharashtra,21,2,Returned,567.42,989,2,1086.36
3935,4217,Electronics,10,43,15749,2022-06-13 22:00:00,Australia,New South Wales,22,5,Not Returned,408.5,600,1,408.5
3936,1404,Electronics,9,32,19474,2022-06-13 23:00:00,India,Maharashtra,23,4,Returned,276.48,483,1,276.48
3937,3688,Clothing,5,39,23250,2022-06-14 00:00:00,India,Maharashtra,0,8,Not Returned,179.4,854,2,469.68000000000006
3938,1674,Home & Kitchen,8,42,13396,2022-06-14 01:00:00,USA,Texas,1,5,Not Returned,319.2,352,2,562.2
3939,3607,Clothing,2,100,29586,2022-06-14 02:00:00,USA,California,2,2,Returned,196.0,107,1,1063.75
3940,4430,Books,3,182,27657,2022-06-14 03:00:00,Canada,Ontario,3,17,Not Returned,453.17999999999995,508,1,453.17999999999995
3941,4006,Grocery,10,73,25038,2022-06-14 04:00:00,India,Maharashtra,4,2,Returned,715.4,799,2,1207.4
3942,3533,Grocery,10,36,25206,2022-06-14 05:00:00,Canada,Ontario,5,18,Not Returned,295.20000000000005,597,1,295.20000000000005
3943,3883,Clothing,7,107,26105,2022-06-14 06:00:00,UK,England,6,2,Not Returned,734.02,548,1,734.02
3944,3727,Clothing,1,63,25133,2022-06-14 07:00:00,Canada,Ontario,7,6,Returned,59.22,771,1,59.22
3945,3547,Electronics,7,14,13356,2022-06-14 08:00:00,Canada,Ontario,8,14,Not Returned,84.28,237,1,84.28
3946,1844,Grocery,9,24,13024,2022-06-14 09:00:00,India,Maharashtra,9,2,Not Returned,211.68,435,1,211.68
3947,2436,Home & Kitchen,8,193,17578,2022-06-14 10:00:00,India,Maharashtra,10,3,Not Returned,1497.68,232,2,2661.6800000000003
3948,2582,Books,7,65,18792,2022-06-14 11:00:00,India,Maharashtra,11,10,Returned,409.5,806,1,409.5
3949,4278,Books,5,39,22224,2022-06-14 12:00:00,Canada,Ontario,12,3,Not Returned,189.15,548,2,267.27
3950,1932,Grocery,10,47,29662,2022-06-14 13:00:00,Australia,New South Wales,13,7,Returned,437.09999999999997,892,1,437.09999999999997
3951,2205,Clothing,10,116,20042,2022-06-14 14:00:00,USA,Texas,14,11,Returned,1032.4,430,1,1032.4
3952,1395,Books,8,85,15261,2022-06-14 15:00:00,USA,Texas,15,11,Not Returned,605.2,458,1,605.2
3953,1503,Grocery,8,70,26221,2022-06-14 16:00:00,Australia,New South Wales,16,5,Not Returned,532.0,248,1,532.0
3954,4249,Grocery,10,188,16438,2022-06-14 17:00:00,Canada,Ontario,17,15,Not Returned,1598.0,932,1,1598.0
3955,1843,Clothing,1,101,23805,2022-06-14 18:00:00,India,Maharashtra,18,4,Not Returned,96.96,420,2,220.45999999999998
3956,3053,Home & Kitchen,9,39,21630,2022-06-14 19:00:00,UK,England,19,10,Not Returned,315.90000000000003,174,2,608.85
3957,3984,Electronics,10,56,28765,2022-06-14 20:00:00,UK,England,20,1,Not Returned,554.4,571,1,554.4
3958,3540,Electronics,5,120,21539,2022-06-14 21:00:00,India,Maharashtra,21,19,Not Returned,486.00000000000006,421,1,486.00000000000006
3959,1928,Grocery,3,172,15780,2022-06-14 22:00:00,Canada,Ontario,22,15,Returned,438.59999999999997,784,1,438.59999999999997
3960,2084,Books,1,195,23060,2022-06-14 23:00:00,USA,Texas,23,3,Returned,189.15,609,1,189.15
3961,1882,Electronics,2,176,14596,2022-06-15 00:00:00,India,Maharashtra,0,6,Returned,330.88,976,3,1239.82
3962,1212,Clothing,4,24,29880,2022-06-15 01:00:00,Canada,Ontario,1,18,Not Returned,78.72,838,1,78.72
3963,4023,Electronics,9,157,27831,2022-06-15 02:00:00,UK,England,2,16,Returned,1186.9199999999998,790,1,1186.9199999999998
3964,1059,Books,7,60,23827,2022-06-15 03:00:00,Canada,Ontario,3,2,Returned,411.59999999999997,417,1,411.59999999999997
3965,2204,Electronics,4,17,22451,2022-06-15 04:00:00,India,Maharashtra,4,16,Returned,57.12,407,1,57.12
3966,2488,Grocery,5,56,21874,2022-06-15 05:00:00,Canada,Ontario,5,7,Returned,260.4,475,1,260.4
3967,3437,Clothing,7,123,11708,2022-06-15 06:00:00,Australia,New South Wales,6,3,Not Returned,835.17,742,1,1410.17
3968,4379,Books,4,152,21315,2022-06-15 07:00:00,USA,Texas,7,0,Not Returned,608.0,618,2,1058.08
3969,4793,Clothing,1,89,15063,2022-06-15 08:00:00,Canada,Ontario,8,17,Returned,73.86999999999999,318,1,73.86999999999999
3970,3361,Electronics,3,118,11156,2022-06-15 09:00:00,Canada,Ontario,9,19,Returned,286.74,541,1,286.74
3971,1104,Electronics,4,84,14914,2022-06-15 10:00:00,Canada,Ontario,10,17,Returned,278.88,869,1,278.88
3972,2675,Books,8,21,20697,2022-06-15 11:00:00,Australia,New South Wales,11,19,Returned,136.08,632,1,136.08
3973,4764,Electronics,10,24,29884,2022-06-15 12:00:00,Canada,Ontario,12,18,Returned,196.8,522,1,196.8
3974,1517,Home & Kitchen,5,23,29109,2022-06-15 13:00:00,Canada,Ontario,13,4,Not Returned,110.39999999999999,939,1,110.39999999999999
3975,1081,Clothing,7,167,14357,2022-06-15 14:00:00,India,Maharashtra,14,5,Returned,1110.55,719,2,1513.51
3976,4747,Home & Kitchen,8,61,25310,2022-06-15 15:00:00,UK,England,15,5,Returned,463.59999999999997,186,1,463.59999999999997
3977,2048,Home & Kitchen,5,48,17372,2022-06-15 16:00:00,India,Maharashtra,16,18,Returned,196.8,852,1,196.8
3978,2216,Books,8,10,20681,2022-06-15 17:00:00,Australia,New South Wales,17,13,Returned,69.6,332,1,69.6
3979,4945,Books,7,109,26589,2022-06-15 18:00:00,USA,Texas,18,1,Not Returned,755.37,422,1,755.37
3980,4633,Grocery,1,14,24924,2022-06-15 19:00:00,USA,California,19,1,Not Returned,13.86,902,1,13.86
3981,3893,Clothing,4,194,27958,2022-06-15 20:00:00,Australia,New South Wales,20,17,Returned,644.0799999999999,194,2,1121.83
3982,3488,Electronics,9,117,11094,2022-06-15 21:00:00,India,Maharashtra,21,8,Returned,968.76,988,2,1113.52
3983,3467,Clothing,6,200,20567,2022-06-15 22:00:00,Canada,Ontario,22,8,Not Returned,1104.0,884,2,1527.15
3984,1304,Books,5,160,16872,2022-06-15 23:00:00,UK,England,23,1,Returned,792.0,845,1,792.0
3985,1850,Grocery,10,139,24771,2022-06-16 00:00:00,India,Maharashtra,0,18,Not Returned,1139.8000000000002,568,1,1139.8000000000002
3986,4322,Clothing,10,22,17270,2022-06-16 01:00:00,India,Maharashtra,1,7,Returned,204.6,237,1,204.6
3987,4366,Electronics,10,65,19882,2022-06-16 02:00:00,India,Maharashtra,2,10,Not Returned,585.0,617,1,585.0
3988,4020,Clothing,7,101,15108,2022-06-16 03:00:00,Canada,Ontario,3,0,Not Returned,707.0,546,1,707.0
3989,3649,Electronics,3,117,19507,2022-06-16 04:00:00,UK,England,4,6,Returned,329.94,821,1,329.94
3990,4686,Books,4,128,22264,2022-06-16 05:00:00,India,Maharashtra,5,4,Returned,491.52,815,2,761.3199999999999
3991,3966,Books,5,143,13058,2022-06-16 06:00:00,Canada,Ontario,6,5,Returned,679.25,620,1,679.25
3992,1672,Grocery,4,160,17045,2022-06-16 07:00:00,USA,Texas,7,8,Returned,588.8000000000001,648,1,588.8000000000001
3993,1478,Home & Kitchen,2,92,19558,2022-06-16 08:00:00,UK,England,8,11,Not Returned,163.76,994,1,163.76
3994,2030,Clothing,9,136,19412,2022-06-16 09:00:00,Australia,New South Wales,9,3,Returned,1187.28,520,1,1187.28
3995,1962,Grocery,10,120,15013,2022-06-16 10:00:00,Australia,New South Wales,10,1,Returned,1188.0,724,1,1188.0
3996,2190,Home & Kitchen,1,194,11652,2022-06-16 11:00:00,Canada,Ontario,11,2,Returned,190.12,133,1,190.12
3997,3996,Home & Kitchen,8,50,17333,2022-06-16 12:00:00,Australia,New South Wales,12,12,Returned,352.0,553,3,1188.0
3998,4761,Home & Kitchen,6,158,13894,2022-06-16 13:00:00,Australia,New South Wales,13,16,Not Returned,796.3199999999999,666,2,2541.12
3999,2849,Grocery,1,43,15448,2022-06-16 14:00:00,Australia,New South Wales,14,11,Returned,38.27,143,1,38.27
4000,1244,Home & Kitchen,3,96,13400,2022-06-16 15:00:00,USA,California,15,4,Returned,276.48,859,2,469.68000000000006
4001,3967,Home & Kitchen,10,42,13081,2022-06-16 16:00:00,USA,Texas,16,5,Returned,399.0,697,1,399.0
4002,3006,Electronics,1,83,24516,2022-06-16 17:00:00,India,Maharashtra,17,12,Not Returned,73.04,677,1,73.04
4003,4940,Grocery,1,143,12890,2022-06-16 18:00:00,Canada,Ontario,18,14,Returned,122.98,766,1,122.98
4004,4896,Home & Kitchen,3,173,15116,2022-06-16 19:00:00,USA,California,19,18,Not Returned,425.58000000000004,578,2,1113.58
4005,4895,Home & Kitchen,4,28,25920,2022-06-16 20:00:00,USA,California,20,4,Returned,107.52,797,1,394.79999999999995
4006,2035,Books,9,150,21759,2022-06-16 21:00:00,UK,England,21,3,Not Returned,1309.5,682,1,1309.5
4007,4193,Books,8,20,12112,2022-06-16 22:00:00,Australia,New South Wales,22,10,Not Returned,144.0,316,2,1327.82
4008,4850,Electronics,6,28,10822,2022-06-16 23:00:00,Canada,Ontario,23,16,Not Returned,141.12,456,1,141.12
4009,1719,Grocery,5,94,12112,2022-06-17 00:00:00,Canada,Ontario,0,6,Returned,441.79999999999995,603,3,1327.82
4010,2109,Books,5,95,11884,2022-06-17 01:00:00,India,Maharashtra,1,0,Not Returned,475.0,662,1,475.0
4011,1757,Grocery,7,97,16208,2022-06-17 02:00:00,Australia,New South Wales,2,10,Not Returned,611.1,725,1,611.1
4012,2719,Books,3,57,23798,2022-06-17 03:00:00,UK,England,3,4,Returned,164.16,862,1,164.16
4013,2851,Clothing,6,66,15999,2022-06-17 04:00:00,Australia,New South Wales,4,3,Returned,384.12,354,1,384.12
4014,2830,Clothing,1,18,26766,2022-06-17 05:00:00,USA,California,5,13,Not Returned,15.66,778,1,15.66
4015,4914,Grocery,3,188,13047,2022-06-17 06:00:00,Australia,New South Wales,6,6,Not Returned,530.16,305,2,1257.7199999999998
4016,2996,Home & Kitchen,2,171,11818,2022-06-17 07:00:00,UK,England,7,18,Returned,280.44,212,1,280.44
4017,3080,Electronics,3,180,22110,2022-06-17 08:00:00,Canada,Ontario,8,15,Not Returned,459.0,122,1,459.0
4018,1510,Grocery,8,164,24376,2022-06-17 09:00:00,India,Maharashtra,9,13,Not Returned,1141.44,995,1,1141.44
4019,4029,Home & Kitchen,3,91,21935,2022-06-17 10:00:00,UK,England,10,3,Returned,264.81,820,2,475.63
4020,2439,Grocery,9,167,11247,2022-06-17 11:00:00,UK,England,11,10,Returned,1352.7,211,2,1994.4
4021,1069,Home & Kitchen,1,52,16610,2022-06-17 12:00:00,UK,England,12,9,Not Returned,47.32,238,1,47.32
4022,2839,Books,7,14,29344,2022-06-17 13:00:00,Canada,Ontario,13,5,Not Returned,93.1,566,1,93.1
4023,2460,Electronics,7,109,11174,2022-06-17 14:00:00,UK,England,14,6,Returned,717.2199999999999,436,1,717.2199999999999
4024,1530,Home & Kitchen,6,111,25469,2022-06-17 15:00:00,Canada,Ontario,15,17,Returned,552.78,588,1,552.78
4025,3733,Home & Kitchen,5,159,19037,2022-06-17 16:00:00,Canada,Ontario,16,19,Not Returned,643.95,604,1,643.95
4026,3827,Clothing,3,77,23813,2022-06-17 17:00:00,Canada,Ontario,17,2,Not Returned,226.38,845,1,226.38
4027,4886,Clothing,9,179,15726,2022-06-17 18:00:00,USA,California,18,8,Not Returned,1482.1200000000001,414,2,1624.68
4028,1128,Books,1,185,15148,2022-06-17 19:00:00,Canada,Ontario,19,13,Returned,160.95,283,1,160.95
4029,2038,Grocery,1,100,25497,2022-06-17 20:00:00,India,Maharashtra,20,14,Not Returned,86.0,971,1,86.0
4030,1397,Home & Kitchen,1,65,14604,2022-06-17 21:00:00,USA,Texas,21,5,Returned,61.75,580,1,61.75
4031,1196,Home & Kitchen,6,19,19299,2022-06-17 22:00:00,Australia,New South Wales,22,17,Returned,94.61999999999999,999,1,94.61999999999999
4032,2041,Grocery,3,35,14940,2022-06-17 23:00:00,USA,Texas,23,10,Returned,94.5,364,1,94.5
4033,1803,Grocery,6,11,27102,2022-06-18 00:00:00,USA,California,0,9,Not Returned,60.06,403,1,60.06
4034,4867,Home & Kitchen,7,91,16510,2022-06-18 01:00:00,India,Maharashtra,1,15,Returned,541.4499999999999,287,2,2135.44
4035,4993,Clothing,4,106,10333,2022-06-18 02:00:00,UK,England,2,6,Returned,398.56,249,1,398.56
4036,4160,Grocery,9,184,22200,2022-06-18 03:00:00,UK,England,3,17,Not Returned,1374.48,907,1,1374.48
4037,1361,Grocery,8,130,16584,2022-06-18 04:00:00,India,Maharashtra,4,14,Not Returned,894.4,222,1,894.4
4038,3395,Electronics,2,29,27070,2022-06-18 05:00:00,Australia,New South Wales,5,8,Not Returned,53.36,793,1,53.36
4039,2455,Home & Kitchen,7,190,16757,2022-06-18 06:00:00,UK,England,6,14,Not Returned,1143.8,911,1,1143.8
4040,4773,Clothing,5,165,27971,2022-06-18 07:00:00,India,Maharashtra,7,6,Returned,775.5,235,1,775.5
4041,1626,Clothing,2,101,24343,2022-06-18 08:00:00,Canada,Ontario,8,4,Not Returned,193.92,139,1,193.92
4042,2893,Books,7,181,15482,2022-06-18 09:00:00,Canada,Ontario,9,7,Returned,1178.31,476,1,1178.31
4043,2147,Home & Kitchen,3,168,14195,2022-06-18 10:00:00,UK,England,10,2,Not Returned,493.92,886,1,493.92
4044,4772,Clothing,9,156,25461,2022-06-18 11:00:00,UK,England,11,13,Not Returned,1221.48,584,1,1221.48
4045,1844,Grocery,6,153,17867,2022-06-18 12:00:00,Australia,New South Wales,12,14,Not Returned,789.48,500,1,789.48
4046,4796,Books,3,195,28911,2022-06-18 13:00:00,India,Maharashtra,13,10,Returned,526.5,313,1,526.5
4047,3944,Home & Kitchen,1,73,22021,2022-06-18 14:00:00,Australia,New South Wales,14,13,Not Returned,63.51,446,1,63.51
4048,3491,Clothing,7,111,28116,2022-06-18 15:00:00,India,Maharashtra,15,11,Not Returned,691.53,133,1,691.53
4049,1408,Electronics,9,26,23275,2022-06-18 16:00:00,UK,England,16,15,Not Returned,198.9,906,1,198.9
4050,4441,Books,7,31,21292,2022-06-18 17:00:00,India,Maharashtra,17,19,Returned,175.77,751,1,175.77
4051,1075,Clothing,2,187,19794,2022-06-18 18:00:00,UK,England,18,12,Returned,329.12,629,1,329.12
4052,4589,Clothing,2,86,10226,2022-06-18 19:00:00,USA,California,19,18,Returned,141.04000000000002,829,1,141.04000000000002
4053,3164,Books,4,67,20732,2022-06-18 20:00:00,India,Maharashtra,20,18,Not Returned,219.76000000000002,205,1,219.76000000000002
4054,4409,Electronics,8,82,26878,2022-06-18 21:00:00,USA,Texas,21,9,Returned,596.96,872,1,596.96
4055,4566,Clothing,8,180,28775,2022-06-18 22:00:00,India,Maharashtra,22,15,Returned,1224.0,524,1,1307.16
4056,1332,Grocery,1,77,19064,2022-06-18 23:00:00,Australia,New South Wales,23,11,Not Returned,68.53,176,1,68.53
4057,3533,Home & Kitchen,5,33,18943,2022-06-19 00:00:00,USA,California,0,8,Returned,151.8,703,1,151.8
4058,1226,Electronics,4,200,19325,2022-06-19 01:00:00,India,Maharashtra,1,19,Not Returned,648.0,942,1,648.0
4059,2189,Home & Kitchen,10,72,26481,2022-06-19 02:00:00,India,Maharashtra,2,10,Returned,648.0,783,1,648.0
4060,1766,Electronics,6,87,16687,2022-06-19 03:00:00,UK,England,3,1,Not Returned,516.78,669,1,516.78
4061,2694,Electronics,6,43,11133,2022-06-19 04:00:00,Canada,Ontario,4,8,Not Returned,237.36,554,1,237.36
4062,1740,Books,6,124,21194,2022-06-19 05:00:00,USA,Texas,5,17,Not Returned,617.52,521,1,617.52
4063,3146,Home & Kitchen,9,103,15466,2022-06-19 06:00:00,UK,England,6,20,Not Returned,741.6,970,1,741.6
4064,3046,Clothing,8,81,19550,2022-06-19 07:00:00,India,Maharashtra,7,7,Returned,602.64,907,1,602.64
4065,1714,Electronics,3,179,12820,2022-06-19 08:00:00,Australia,New South Wales,8,17,Not Returned,445.71,211,1,445.71
4066,2657,Books,4,11,13133,2022-06-19 09:00:00,UK,England,9,16,Not Returned,36.96,886,1,36.96
4067,2142,Home & Kitchen,7,58,26244,2022-06-19 10:00:00,Canada,Ontario,10,11,Not Returned,361.34000000000003,525,1,361.34000000000003
4068,4260,Clothing,5,167,13030,2022-06-19 11:00:00,USA,Texas,11,11,Returned,743.15,166,1,743.15
4069,2561,Home & Kitchen,4,188,17155,2022-06-19 12:00:00,Australia,New South Wales,12,16,Returned,631.68,767,1,631.68
4070,4684,Grocery,8,194,25674,2022-06-19 13:00:00,India,Maharashtra,13,11,Not Returned,1381.28,671,1,1381.28
4071,1452,Clothing,3,177,15585,2022-06-19 14:00:00,UK,England,14,8,Not Returned,488.52000000000004,100,2,539.25
4072,1720,Clothing,6,106,29930,2022-06-19 15:00:00,USA,California,15,16,Not Returned,534.24,126,1,534.24
4073,1550,Grocery,1,96,24846,2022-06-19 16:00:00,Australia,New South Wales,16,2,Not Returned,94.08,708,1,710.16
4074,2544,Grocery,10,14,19721,2022-06-19 17:00:00,Australia,New South Wales,17,5,Returned,133.0,326,1,133.0
4075,1955,Books,5,38,19998,2022-06-19 18:00:00,UK,England,18,8,Returned,174.8,798,1,174.8
4076,3054,Books,4,141,19173,2022-06-19 19:00:00,Australia,New South Wales,19,14,Not Returned,485.04,717,1,485.04
4077,1104,Clothing,10,67,24204,2022-06-19 20:00:00,USA,Texas,20,3,Returned,649.9,685,1,964.78
